record_ID,units_sold
222493,inf
222494,inf
222495,inf
222496,inf
222497,inf
222498,inf
222499,inf
222500,inf
222502,inf
222503,inf
222504,inf
222507,inf
222508,inf
222509,inf
222510,inf
222512,inf
222513,inf
222514,inf
222515,inf
222516,inf
222517,inf
222518,inf
222519,inf
222520,inf
222521,inf
222522,inf
222523,inf
222524,inf
222525,inf
222526,inf
222527,inf
222528,inf
222530,inf
222531,inf
222532,inf
222533,inf
222534,inf
222537,inf
222538,inf
222539,inf
222540,inf
222542,inf
222543,inf
222544,inf
222545,inf
222546,inf
222548,inf
222549,inf
222550,inf
222552,inf
222553,inf
222555,inf
222556,inf
222557,inf
222558,inf
222559,inf
222560,inf
222561,inf
222563,inf
222564,inf
222565,inf
222569,inf
222570,inf
222571,inf
222572,inf
222573,inf
222575,inf
222576,inf
222577,inf
222578,inf
222579,inf
222580,inf
222581,inf
222582,inf
222584,inf
222585,inf
222586,inf
222588,inf
222589,inf
222590,inf
222593,inf
222594,inf
222595,inf
222596,inf
222597,inf
222598,inf
222599,inf
222600,inf
222603,inf
222604,inf
222608,inf
222609,inf
222610,inf
222611,inf
222613,inf
222614,inf
222615,inf
222617,inf
222618,inf
222619,inf
222620,inf
222621,inf
222623,inf
222624,inf
222626,inf
222627,inf
222628,inf
222630,inf
222633,inf
222637,inf
222638,inf
222639,inf
222640,inf
222641,inf
222642,inf
222643,inf
222644,inf
222645,inf
222646,inf
222647,inf
222649,inf
222650,inf
222651,inf
222652,inf
222653,inf
222654,inf
222655,inf
222656,inf
222658,inf
222659,inf
222660,inf
222661,inf
222664,inf
222665,inf
222666,inf
222667,inf
222670,inf
222671,inf
222674,inf
222677,inf
222678,inf
222681,inf
222682,inf
222683,inf
222684,inf
222687,inf
222688,inf
222689,inf
222690,inf
222691,inf
222693,inf
222694,inf
222695,inf
222696,inf
222697,inf
222698,inf
222700,inf
222701,inf
222702,inf
222705,inf
222706,inf
222707,inf
222709,inf
222710,inf
222711,inf
222712,inf
222713,inf
222714,inf
222717,inf
222722,inf
222723,inf
222724,inf
222725,inf
222726,inf
222728,inf
222729,inf
222730,inf
222733,inf
222734,inf
222737,inf
222738,inf
222739,inf
222740,inf
222742,inf
222743,inf
222744,inf
222747,inf
222748,inf
222749,inf
222750,inf
222752,inf
222753,inf
222754,inf
222755,inf
222756,inf
222757,inf
222758,inf
222760,inf
222761,inf
222762,inf
222764,inf
222765,inf
222766,inf
222770,inf
222771,inf
222772,inf
222773,inf
222774,inf
222775,inf
222776,inf
222778,inf
222779,inf
222780,inf
222783,inf
222784,inf
222788,inf
222789,inf
222790,inf
222791,inf
222792,inf
222793,inf
222794,inf
222795,inf
222797,inf
222798,inf
222801,inf
222802,inf
222803,inf
222805,inf
222806,inf
222807,inf
222808,inf
222809,inf
222810,inf
222811,inf
222812,inf
222813,inf
222814,inf
222815,inf
222817,inf
222818,inf
222819,inf
222820,inf
222821,inf
222822,inf
222823,1.0175358253228552e+95
222825,inf
222826,inf
222830,inf
222831,inf
222835,inf
222836,inf
222837,inf
222840,inf
222841,inf
222844,inf
222845,inf
222846,inf
222847,inf
222849,inf
222850,inf
222851,inf
222855,inf
222856,inf
222857,inf
222858,inf
222859,inf
222860,inf
222861,inf
222862,inf
222863,inf
222864,inf
222865,inf
222867,inf
222872,inf
222873,inf
222874,inf
222877,inf
222878,inf
222879,inf
222880,inf
222883,inf
222884,inf
222885,inf
222888,inf
222889,inf
222890,inf
222892,inf
222893,inf
222894,inf
222896,inf
222897,inf
222898,inf
222900,inf
222901,inf
222902,inf
222903,inf
222904,inf
222905,inf
222906,inf
222907,inf
222908,inf
222909,inf
222910,inf
222911,inf
222912,inf
222913,inf
222914,inf
222915,inf
222916,inf
222917,4.99520719103301e+21
222918,inf
222920,inf
222921,inf
222922,inf
222924,inf
222925,inf
222926,inf
222927,inf
222929,inf
222930,inf
222931,inf
222932,inf
222933,inf
222934,inf
222935,inf
222937,inf
222938,inf
222939,inf
222947,inf
222951,inf
222952,inf
222953,inf
222955,inf
222956,inf
222957,inf
222959,inf
222960,inf
222961,inf
222962,inf
222964,inf
222965,inf
222966,inf
222969,inf
222971,inf
222972,inf
222973,inf
222974,inf
222975,inf
222976,inf
222977,inf
222978,inf
222979,inf
222980,inf
222981,inf
222982,inf
222983,inf
222984,inf
222985,inf
222986,inf
222987,inf
222988,inf
222991,inf
222992,inf
222993,inf
222994,inf
222995,inf
222998,inf
222999,inf
223000,inf
223003,inf
223004,inf
223005,inf
223006,inf
223007,inf
223011,inf
223012,inf
223013,inf
223015,inf
223016,inf
223018,inf
223019,inf
223021,inf
223023,inf
223024,inf
223026,inf
223028,inf
223029,inf
223030,inf
223031,inf
223032,inf
223033,inf
223039,inf
223040,inf
223041,inf
223043,inf
223044,inf
223045,inf
223049,inf
223050,inf
223051,inf
223054,inf
223055,inf
223057,inf
223059,inf
223060,inf
223062,inf
223063,inf
223064,inf
223065,inf
223066,inf
223067,inf
223069,inf
223070,inf
223071,inf
223072,inf
223073,inf
223074,inf
223075,inf
223076,inf
223078,inf
223079,inf
223080,1.1742735005948215e+30
223081,inf
223084,inf
223089,inf
223092,inf
223093,inf
223094,inf
223097,inf
223099,inf
223100,inf
223102,inf
223103,inf
223104,inf
223105,inf
223106,inf
223107,inf
223109,inf
223110,inf
223111,inf
223112,inf
223113,inf
223116,inf
223117,inf
223118,inf
223120,inf
223121,inf
223125,inf
223127,inf
223128,inf
223129,inf
223130,inf
223132,inf
223133,inf
223134,inf
223135,inf
223136,inf
223138,inf
223139,inf
223140,inf
223141,inf
223144,inf
223145,inf
223146,inf
223149,inf
223150,inf
223151,inf
223154,inf
223155,inf
223156,inf
223157,inf
223158,inf
223159,inf
223160,inf
223161,inf
223162,inf
223164,inf
223165,inf
223167,inf
223170,inf
223171,inf
223172,inf
223175,inf
223176,inf
223177,inf
223178,inf
223179,inf
223180,inf
223181,inf
223182,inf
223183,inf
223184,inf
223185,inf
223187,inf
223188,inf
223189,inf
223190,inf
223191,inf
223193,inf
223194,inf
223195,inf
223196,inf
223197,inf
223198,inf
223199,inf
223200,inf
223201,inf
223202,inf
223203,inf
223204,inf
223205,inf
223206,inf
223207,inf
223208,inf
223209,inf
223211,inf
223212,inf
223214,inf
223215,inf
223216,inf
223218,inf
223219,inf
223220,inf
223223,inf
223224,inf
223225,inf
223228,inf
223229,inf
223232,inf
223233,inf
223234,inf
223235,inf
223236,inf
223237,inf
223238,inf
223239,inf
223240,inf
223241,inf
223242,inf
223243,inf
223244,inf
223245,inf
223246,inf
223247,inf
223249,inf
223250,inf
223251,inf
223252,inf
223255,inf
223256,inf
223258,inf
223259,inf
223260,inf
223261,inf
223263,inf
223264,inf
223265,inf
223268,inf
223269,inf
223270,inf
223271,inf
223272,inf
223273,inf
223278,inf
223279,inf
223280,inf
223281,inf
223282,inf
223285,inf
223286,inf
223287,inf
223290,inf
223291,inf
223295,inf
223296,inf
223297,inf
223298,inf
223300,inf
223301,inf
223302,inf
223303,inf
223304,inf
223305,inf
223308,inf
223309,inf
223310,inf
223312,inf
223313,inf
223314,inf
223315,inf
223318,inf
223319,inf
223320,inf
223321,inf
223326,inf
223327,inf
223329,inf
223330,inf
223331,inf
223334,inf
223335,inf
223336,inf
223338,inf
223340,inf
223341,inf
223342,inf
223343,inf
223344,inf
223345,inf
223346,inf
223347,inf
223350,inf
223352,inf
223354,inf
223355,inf
223356,inf
223357,inf
223359,inf
223360,inf
223361,inf
223362,inf
223364,inf
223365,inf
223366,inf
223367,inf
223369,inf
223370,inf
223371,inf
223372,inf
223374,inf
223375,inf
223378,inf
223383,inf
223384,inf
223385,inf
223386,inf
223387,inf
223388,inf
223389,inf
223390,inf
223391,inf
223392,inf
223396,inf
223397,inf
223398,inf
223399,inf
223400,inf
223401,inf
223402,inf
223403,inf
223404,inf
223405,inf
223406,inf
223407,inf
223408,inf
223411,inf
223412,inf
223415,inf
223417,inf
223418,inf
223421,inf
223422,inf
223423,inf
223424,inf
223425,inf
223426,inf
223427,inf
223428,inf
223429,inf
223430,inf
223431,inf
223432,inf
223433,inf
223434,inf
223436,inf
223437,inf
223438,inf
223439,inf
223440,inf
223441,inf
223443,inf
223444,inf
223445,inf
223448,inf
223449,inf
223450,inf
223451,inf
223454,inf
223455,inf
223459,inf
223463,inf
223464,inf
223465,inf
223467,inf
223468,inf
223469,inf
223472,inf
223473,inf
223474,inf
223475,inf
223476,inf
223477,inf
223478,inf
223482,inf
223484,inf
223485,inf
223487,inf
223488,inf
223489,inf
223490,inf
223493,inf
223494,inf
223495,inf
223497,inf
223498,inf
223499,inf
223502,inf
223505,inf
223506,inf
223507,inf
223509,inf
223510,inf
223511,inf
223512,inf
223513,inf
223514,inf
223515,inf
223516,inf
223517,inf
223518,inf
223520,inf
223521,inf
223522,inf
223523,inf
223524,inf
223525,inf
223527,inf
223528,inf
223531,inf
223532,inf
223533,inf
223535,inf
223536,inf
223537,inf
223540,inf
223543,inf
223546,inf
223547,inf
223548,inf
223550,inf
223551,inf
223552,inf
223556,inf
223557,inf
223558,inf
223559,inf
223560,inf
223561,inf
223564,inf
223566,inf
223567,inf
223568,inf
223571,inf
223572,inf
223573,inf
223575,inf
223576,inf
223577,inf
223578,inf
223579,inf
223581,inf
223582,inf
223583,inf
223584,inf
223585,inf
223586,inf
223587,1.7656948090213938e+171
223588,inf
223591,inf
223592,inf
223593,inf
223594,inf
223596,inf
223597,inf
223598,inf
223602,inf
223603,inf
223604,inf
223605,inf
223606,inf
223608,inf
223609,inf
223610,inf
223611,inf
223612,inf
223613,inf
223615,inf
223619,inf
223620,inf
223621,inf
223622,inf
223623,inf
223624,inf
223625,inf
223628,inf
223629,inf
223630,inf
223631,inf
223632,inf
223634,inf
223637,inf
223639,inf
223640,inf
223642,inf
223643,inf
223644,inf
223647,inf
223648,inf
223649,inf
223652,inf
223653,inf
223654,inf
223656,6.198793264876714e+23
223657,inf
223658,inf
223661,inf
223663,inf
223665,inf
223667,inf
223671,inf
223672,inf
223673,inf
223674,inf
223675,inf
223676,inf
223680,inf
223681,inf
223682,inf
223683,inf
223684,inf
223685,inf
223686,inf
223688,inf
223689,inf
223690,inf
223693,inf
223694,inf
223697,inf
223698,inf
223701,inf
223702,inf
223703,inf
223706,inf
223707,inf
223708,inf
223711,inf
223714,inf
223715,inf
223716,inf
223718,inf
223719,inf
223720,inf
223723,inf
223724,inf
223725,inf
223726,inf
223728,inf
223729,inf
223730,inf
223732,inf
223733,inf
223735,inf
223736,inf
223741,inf
223742,inf
223745,inf
223746,inf
223747,inf
223748,inf
223749,inf
223751,inf
223753,inf
223755,inf
223758,inf
223759,inf
223762,inf
223763,inf
223765,inf
223766,inf
223767,inf
223768,inf
223769,inf
223770,inf
223771,inf
223772,inf
223774,inf
223775,inf
223777,inf
223778,inf
223779,inf
223783,inf
223784,inf
223785,inf
223786,inf
223787,inf
223788,inf
223789,inf
223790,inf
223791,inf
223794,inf
223795,inf
223796,inf
223799,inf
223800,inf
223801,inf
223802,inf
223803,inf
223804,inf
223805,inf
223806,inf
223808,inf
223809,inf
223810,inf
223811,inf
223812,inf
223813,inf
223814,inf
223817,inf
223818,inf
223819,inf
223821,inf
223822,inf
223823,inf
223824,inf
223825,inf
223827,inf
223828,inf
223829,inf
223831,inf
223832,inf
223833,inf
223834,inf
223837,inf
223838,inf
223839,inf
223840,inf
223841,inf
223842,inf
223844,inf
223845,inf
223846,inf
223847,inf
223848,inf
223849,inf
223850,inf
223851,inf
223855,inf
223856,inf
223857,inf
223858,inf
223859,inf
223863,inf
223864,inf
223866,inf
223867,inf
223868,inf
223871,inf
223872,inf
223873,inf
223874,inf
223877,inf
223878,inf
223879,inf
223880,inf
223883,inf
223884,inf
223885,inf
223887,inf
223888,inf
223889,inf
223892,inf
223893,inf
223894,inf
223895,inf
223896,inf
223897,inf
223898,inf
223899,inf
223900,inf
223901,inf
223902,inf
223903,inf
223904,inf
223905,inf
223907,inf
223908,inf
223909,inf
223911,inf
223912,inf
223913,9.969571057677355e+120
223915,inf
223919,inf
223920,inf
223921,inf
223922,inf
223923,inf
223924,inf
223925,inf
223926,inf
223927,inf
223928,inf
223929,inf
223932,inf
223934,inf
223935,inf
223937,inf
223938,inf
223939,inf
223941,inf
223943,inf
223944,inf
223945,inf
223947,inf
223948,inf
223949,inf
223952,inf
223953,inf
223954,inf
223956,inf
223957,inf
223958,inf
223959,inf
223960,inf
223961,inf
223962,inf
223963,inf
223964,inf
223965,inf
223966,inf
223967,inf
223968,inf
223969,inf
223971,inf
223972,inf
223974,inf
223975,inf
223976,inf
223977,inf
223978,inf
223979,inf
223981,inf
223982,inf
223983,inf
223984,inf
223985,inf
223986,inf
223987,inf
223988,inf
223991,inf
223992,inf
223998,inf
223999,inf
224000,inf
224001,inf
224002,inf
224003,inf
224007,inf
224008,inf
224009,inf
224010,inf
224011,inf
224014,inf
224015,inf
224016,inf
224017,inf
224018,inf
224019,inf
224020,inf
224021,inf
224025,inf
224026,inf
224027,inf
224028,inf
224029,inf
224030,inf
224032,inf
224033,inf
224036,inf
224038,inf
224039,inf
224040,inf
224041,inf
224044,inf
224045,inf
224046,inf
224047,inf
224048,inf
224049,inf
224050,inf
224051,inf
224052,3132898.0
224053,inf
224054,inf
224056,inf
224058,inf
224059,inf
224060,inf
224063,inf
224064,inf
224065,inf
224068,inf
224069,inf
224070,inf
224071,inf
224072,inf
224074,inf
224075,inf
224076,inf
224078,inf
224079,inf
224081,inf
224084,inf
224085,inf
224086,inf
224088,inf
224089,inf
224090,inf
224094,inf
224095,inf
224096,inf
224097,inf
224098,inf
224099,inf
224100,inf
224101,inf
224104,inf
224105,inf
224106,inf
224107,inf
224108,inf
224109,inf
224110,inf
224111,inf
224115,inf
224116,inf
224119,inf
224120,inf
224123,inf
224124,inf
224125,inf
224128,inf
224129,inf
224130,inf
224133,inf
224134,inf
224135,inf
224136,inf
224137,inf
224138,inf
224139,inf
224140,inf
224141,inf
224143,inf
224144,inf
224145,inf
224148,inf
224149,inf
224150,inf
224151,inf
224153,inf
224154,inf
224155,inf
224156,inf
224157,inf
224158,inf
224159,inf
224160,inf
224161,inf
224162,inf
224163,inf
224164,inf
224165,inf
224166,inf
224167,inf
224168,inf
224169,inf
224171,inf
224172,inf
224173,inf
224174,inf
224175,inf
224178,inf
224179,inf
224180,inf
224181,inf
224183,inf
224184,inf
224185,inf
224186,inf
224187,inf
224188,inf
224189,inf
224190,inf
224192,inf
224193,inf
224195,inf
224196,inf
224197,inf
224198,inf
224199,inf
224200,inf
224201,inf
224203,inf
224204,inf
224205,inf
224209,inf
224210,inf
224211,inf
224212,inf
224213,inf
224215,inf
224216,inf
224217,inf
224218,inf
224219,inf
224220,inf
224221,5.846177205156403e+211
224222,inf
224224,inf
224225,inf
224226,inf
224228,inf
224229,inf
224230,inf
224233,inf
224234,inf
224235,inf
224236,inf
224237,inf
224238,inf
224239,inf
224240,inf
224243,inf
224244,inf
224248,inf
224249,inf
224250,inf
224251,inf
224253,inf
224254,inf
224255,inf
224257,inf
224258,inf
224259,inf
224260,inf
224261,inf
224263,inf
224264,inf
224266,inf
224267,inf
224268,inf
224270,inf
224273,inf
224277,inf
224278,inf
224279,inf
224280,inf
224281,inf
224282,inf
224283,inf
224284,inf
224285,inf
224286,inf
224287,inf
224289,inf
224290,inf
224291,inf
224292,inf
224293,inf
224294,inf
224295,inf
224296,inf
224298,inf
224299,inf
224300,inf
224301,inf
224304,inf
224305,inf
224306,inf
224307,inf
224310,inf
224311,inf
224314,inf
224317,inf
224318,inf
224320,inf
224321,inf
224322,inf
224323,inf
224326,inf
224327,inf
224328,inf
224329,inf
224330,inf
224332,inf
224333,inf
224334,inf
224335,inf
224336,inf
224337,inf
224339,inf
224340,inf
224341,inf
224344,inf
224345,inf
224346,inf
224348,inf
224349,inf
224350,inf
224351,inf
224352,inf
224353,inf
224356,inf
224361,inf
224362,inf
224363,inf
224364,inf
224365,inf
224367,inf
224368,inf
224369,inf
224372,inf
224373,inf
224376,inf
224377,inf
224378,inf
224379,inf
224381,inf
224382,inf
224383,inf
224386,inf
224387,inf
224388,inf
224389,inf
224391,inf
224392,inf
224393,inf
224394,inf
224395,inf
224396,inf
224397,inf
224399,inf
224400,inf
224401,inf
224403,inf
224404,inf
224405,inf
224409,inf
224410,inf
224411,inf
224412,inf
224413,inf
224414,inf
224415,inf
224417,inf
224418,inf
224419,inf
224422,inf
224423,inf
224427,inf
224428,inf
224429,inf
224430,inf
224431,inf
224432,inf
224433,inf
224434,inf
224436,inf
224437,inf
224440,inf
224441,inf
224442,inf
224444,inf
224445,inf
224446,inf
224447,inf
224448,inf
224449,inf
224450,inf
224451,inf
224452,inf
224453,inf
224454,inf
224456,inf
224457,inf
224458,inf
224459,inf
224460,inf
224461,inf
224462,1478859368895223.0
224464,inf
224465,inf
224469,inf
224470,inf
224474,inf
224475,inf
224476,inf
224479,inf
224480,inf
224483,inf
224484,inf
224485,inf
224486,inf
224488,inf
224489,inf
224490,inf
224494,inf
224495,inf
224496,inf
224497,inf
224498,inf
224499,inf
224500,inf
224501,inf
224502,inf
224503,inf
224504,inf
224506,inf
224511,inf
224512,inf
224513,inf
224516,inf
224517,inf
224518,inf
224519,inf
224522,inf
224523,inf
224524,inf
224527,inf
224528,inf
224529,inf
224531,inf
224532,inf
224533,inf
224535,inf
224536,inf
224537,inf
224539,inf
224540,inf
224541,inf
224542,inf
224543,inf
224544,inf
224545,inf
224546,inf
224547,inf
224548,inf
224549,inf
224550,inf
224551,inf
224552,inf
224553,inf
224554,inf
224555,inf
224556,89.0
224557,inf
224559,inf
224560,inf
224561,inf
224563,inf
224564,inf
224565,inf
224566,inf
224567,inf
224568,inf
224569,inf
224570,inf
224571,inf
224572,inf
224573,inf
224575,inf
224576,inf
224577,inf
224585,inf
224589,inf
224590,inf
224591,inf
224593,inf
224594,inf
224595,inf
224596,inf
224597,inf
224598,inf
224599,inf
224601,inf
224602,inf
224603,inf
224606,inf
224608,inf
224609,inf
224610,inf
224611,inf
224612,inf
224613,inf
224614,inf
224615,inf
224616,inf
224617,inf
224618,inf
224619,inf
224620,inf
224621,inf
224622,inf
224623,inf
224624,inf
224625,inf
224627,inf
224628,inf
224629,inf
224630,inf
224631,inf
224634,inf
224635,inf
224636,inf
224639,inf
224640,inf
224641,inf
224642,inf
224643,inf
224647,inf
224648,inf
224649,inf
224651,inf
224652,inf
224654,inf
224655,inf
224657,inf
224659,inf
224660,inf
224662,inf
224664,inf
224665,inf
224666,inf
224667,inf
224668,inf
224669,inf
224675,inf
224676,inf
224677,inf
224679,inf
224680,inf
224681,inf
224685,inf
224686,inf
224687,inf
224689,inf
224690,inf
224692,inf
224694,inf
224695,inf
224697,inf
224698,inf
224699,inf
224700,inf
224701,inf
224702,inf
224704,inf
224705,inf
224706,inf
224707,inf
224708,inf
224709,inf
224710,inf
224711,inf
224713,inf
224714,inf
224715,80475.0
224716,inf
224719,inf
224723,inf
224726,inf
224727,inf
224728,inf
224730,inf
224732,inf
224733,inf
224735,inf
224736,inf
224737,inf
224738,inf
224739,inf
224740,inf
224742,inf
224743,inf
224744,inf
224745,inf
224746,inf
224749,inf
224750,inf
224751,inf
224753,inf
224754,inf
224758,inf
224760,inf
224761,inf
224762,inf
224763,inf
224765,inf
224766,inf
224767,inf
224768,inf
224769,inf
224771,inf
224772,inf
224773,inf
224774,inf
224777,inf
224778,inf
224779,inf
224782,inf
224783,inf
224784,inf
224787,inf
224788,inf
224789,inf
224790,inf
224791,inf
224792,inf
224793,inf
224794,inf
224795,inf
224797,inf
224798,inf
224799,inf
224802,inf
224803,inf
224804,inf
224807,inf
224808,inf
224809,inf
224810,inf
224811,inf
224812,inf
224813,inf
224814,inf
224815,inf
224816,inf
224817,inf
224819,inf
224820,inf
224821,inf
224822,inf
224823,inf
224824,inf
224825,inf
224826,inf
224827,inf
224828,inf
224829,inf
224830,inf
224831,inf
224832,inf
224833,inf
224834,inf
224835,inf
224836,inf
224837,inf
224838,inf
224839,inf
224840,inf
224842,inf
224843,inf
224845,inf
224846,inf
224847,inf
224849,inf
224850,inf
224851,inf
224854,inf
224855,inf
224856,inf
224858,inf
224859,inf
224863,inf
224864,inf
224865,1.2562377382225934e+129
224866,inf
224867,inf
224868,inf
224869,inf
224870,inf
224871,inf
224872,inf
224873,inf
224874,inf
224875,inf
224876,inf
224877,inf
224878,inf
224880,inf
224881,inf
224882,inf
224883,inf
224886,inf
224887,inf
224889,inf
224890,inf
224891,inf
224892,inf
224894,inf
224895,inf
224896,inf
224899,inf
224900,inf
224901,inf
224902,inf
224903,inf
224904,inf
224909,inf
224910,inf
224911,inf
224912,inf
224913,inf
224916,inf
224917,inf
224918,inf
224921,inf
224922,inf
224926,inf
224927,inf
224928,inf
224929,inf
224931,inf
224932,inf
224933,inf
224934,inf
224935,inf
224936,inf
224939,inf
224940,inf
224941,inf
224943,inf
224944,inf
224945,inf
224946,inf
224949,inf
224950,inf
224951,inf
224952,inf
224957,inf
224958,inf
224960,inf
224961,inf
224962,inf
224965,inf
224966,inf
224967,inf
224969,inf
224971,inf
224972,inf
224973,inf
224974,inf
224975,inf
224976,inf
224977,inf
224978,inf
224981,inf
224983,4.562993275722983e+28
224985,inf
224986,inf
224987,inf
224988,inf
224990,inf
224991,inf
224992,inf
224993,inf
224994,inf
224995,inf
224996,inf
224997,inf
224999,inf
225000,inf
225001,inf
225002,inf
225004,inf
225005,inf
225008,inf
225013,inf
225014,inf
225015,inf
225016,inf
225017,inf
225018,inf
225019,inf
225020,inf
225021,inf
225022,inf
225026,inf
225027,inf
225028,inf
225029,inf
225030,inf
225031,inf
225032,inf
225033,inf
225034,inf
225035,inf
225036,inf
225037,inf
225038,inf
225041,inf
225042,inf
225045,inf
225047,inf
225048,inf
225051,inf
225052,inf
225053,inf
225054,inf
225055,inf
225056,inf
225057,inf
225058,inf
225059,inf
225060,inf
225061,inf
225062,inf
225063,inf
225064,inf
225066,inf
225067,inf
225068,inf
225069,inf
225070,inf
225071,inf
225073,inf
225074,inf
225075,inf
225078,inf
225079,inf
225080,inf
225081,inf
225084,inf
225085,inf
225089,inf
225093,inf
225094,inf
225095,inf
225097,inf
225098,inf
225099,inf
225102,inf
225103,inf
225104,inf
225105,inf
225106,inf
225107,inf
225108,inf
225112,inf
225114,inf
225115,inf
225117,inf
225118,inf
225119,inf
225120,inf
225123,inf
225124,inf
225125,inf
225126,inf
225127,inf
225128,inf
225131,inf
225134,inf
225135,inf
225136,inf
225138,inf
225139,inf
225140,inf
225141,inf
225142,inf
225143,inf
225144,inf
225145,inf
225146,inf
225147,inf
225149,inf
225150,inf
225151,inf
225152,inf
225153,inf
225154,inf
225156,inf
225157,inf
225160,inf
225161,inf
225162,inf
225164,inf
225165,inf
225166,inf
225169,inf
225173,inf
225176,inf
225177,inf
225178,inf
225180,inf
225181,inf
225182,inf
225186,inf
225187,inf
225188,inf
225189,inf
225190,inf
225191,inf
225194,inf
225196,inf
225197,inf
225198,inf
225201,inf
225202,inf
225203,inf
225205,inf
225206,inf
225207,inf
225208,inf
225209,inf
225211,inf
225212,inf
225213,inf
225214,inf
225215,inf
225216,inf
225217,9.759985650377973e+59
225218,inf
225221,inf
225222,inf
225223,inf
225224,inf
225226,inf
225227,inf
225228,inf
225232,inf
225233,inf
225234,inf
225235,inf
225236,inf
225238,inf
225239,inf
225240,inf
225241,inf
225242,inf
225243,inf
225245,inf
225249,inf
225250,inf
225251,inf
225252,inf
225253,inf
225254,inf
225255,inf
225258,inf
225259,inf
225260,inf
225261,inf
225262,inf
225264,inf
225267,inf
225269,inf
225270,inf
225272,inf
225273,inf
225274,inf
225277,inf
225278,inf
225279,inf
225282,inf
225283,inf
225284,inf
225286,4.58965689456574e+27
225287,inf
225288,inf
225291,inf
225293,inf
225295,inf
225297,inf
225300,inf
225301,inf
225302,inf
225303,inf
225304,inf
225305,inf
225309,inf
225310,inf
225311,inf
225312,inf
225313,inf
225314,inf
225315,inf
225317,inf
225318,inf
225319,inf
225322,inf
225323,inf
225326,inf
225327,inf
225330,inf
225331,inf
225332,inf
225335,inf
225336,inf
225337,1.757015511905322e+194
225340,inf
225343,inf
225344,inf
225345,inf
225347,inf
225348,inf
225349,inf
225352,inf
225353,inf
225354,inf
225355,inf
225357,inf
225358,inf
225359,inf
225361,inf
225362,inf
225364,inf
225365,inf
225370,inf
225371,inf
225374,inf
225375,inf
225376,inf
225377,inf
225378,inf
225380,inf
225382,inf
225384,inf
225387,inf
225388,inf
225391,inf
225392,inf
225394,inf
225395,inf
225396,inf
225397,inf
225398,inf
225399,inf
225400,inf
225401,inf
225403,inf
225404,inf
225406,inf
225407,inf
225408,inf
225412,inf
225413,inf
225414,inf
225415,inf
225416,inf
225417,inf
225418,inf
225419,inf
225420,inf
225423,inf
225424,inf
225425,inf
225428,inf
225429,inf
225430,inf
225431,inf
225432,inf
225433,inf
225434,inf
225435,inf
225437,inf
225438,inf
225439,inf
225440,inf
225441,inf
225442,inf
225443,inf
225446,inf
225447,inf
225448,inf
225450,inf
225451,inf
225452,inf
225453,inf
225454,inf
225456,inf
225457,inf
225458,inf
225460,inf
225461,inf
225462,inf
225463,inf
225466,inf
225467,inf
225468,inf
225469,inf
225470,inf
225471,inf
225473,inf
225474,inf
225475,inf
225476,inf
225477,inf
225478,inf
225479,inf
225480,inf
225484,inf
225485,inf
225486,inf
225487,inf
225488,inf
225492,inf
225493,1.7923558562238753e+274
225495,inf
225496,inf
225497,inf
225500,inf
225501,inf
225502,inf
225503,inf
225505,inf
225506,inf
225507,inf
225508,inf
225512,inf
225513,inf
225514,inf
225516,inf
225517,inf
225518,inf
225521,inf
225522,inf
225523,inf
225524,inf
225525,inf
225526,inf
225527,inf
225528,inf
225529,inf
225530,inf
225531,inf
225532,inf
225533,inf
225534,inf
225536,inf
225537,inf
225538,inf
225540,inf
225541,inf
225542,17002780261.0
225544,inf
225548,inf
225549,inf
225550,inf
225551,inf
225552,inf
225553,inf
225554,inf
225555,inf
225556,inf
225557,inf
225558,inf
225561,inf
225563,inf
225564,inf
225566,inf
225567,inf
225568,inf
225570,inf
225572,inf
225573,inf
225574,inf
225576,inf
225577,inf
225578,inf
225581,inf
225582,inf
225583,inf
225585,inf
225586,inf
225587,inf
225588,inf
225589,inf
225590,inf
225591,inf
225592,inf
225593,inf
225594,inf
225595,inf
225596,inf
225597,inf
225598,inf
225600,inf
225601,inf
225603,inf
225604,inf
225605,inf
225606,inf
225607,inf
225608,inf
225610,inf
225611,inf
225612,inf
225613,inf
225614,inf
225615,inf
225616,inf
225617,inf
225620,inf
225621,inf
225627,inf
225628,inf
225629,inf
225630,inf
225631,inf
225632,inf
225636,inf
225637,inf
225638,inf
225639,inf
225640,inf
225643,inf
225644,3.681714005708797e+179
225645,inf
225646,inf
225647,inf
225648,inf
225649,inf
225650,inf
225654,inf
225655,inf
225656,inf
225657,inf
225658,inf
225659,inf
225661,inf
225662,inf
225665,inf
225667,inf
225668,inf
225669,inf
225670,inf
225673,inf
225674,inf
225675,inf
225676,inf
225677,inf
225678,inf
225679,inf
225680,inf
225681,61595451.0
225682,inf
225683,inf
225685,inf
225687,inf
225688,inf
225689,inf
225692,inf
225693,inf
225694,inf
225697,inf
225698,inf
225699,inf
225700,inf
225701,inf
225703,inf
225704,inf
225705,inf
225707,inf
225708,inf
225710,inf
225713,inf
225714,inf
225715,inf
225717,inf
225718,inf
225719,inf
225723,inf
225724,inf
225725,inf
225726,inf
225727,inf
225728,inf
225729,inf
225730,inf
225733,inf
225734,inf
225735,inf
225736,inf
225737,inf
225738,inf
225739,inf
225740,inf
225744,inf
225745,inf
225748,inf
225749,inf
225752,inf
225753,inf
225754,inf
225757,inf
225758,inf
225759,inf
